contig	start	end	gene_name
Chr_12	17543011	17545724	MgIM767.12G088900
Chr_12	17547998	17548668	MgIM767.12G089000
Chr_12	17551739	17552490	MgIM767.12G089100
Chr_12	17561595	17565028	MgIM767.12G089200
Chr_12	17570197	17571335	MgIM767.12G089300
Chr_12	17593953	17595024	MgIM767.12G089400
Chr_12	17596161	17596946	MgIM767.12G089500
Chr_12	17597519	17602114	MgIM767.12G089600
Chr_12	17602288	17604254	MgIM767.12G089700
Chr_12	17604156	17605718	MgIM767.12G089800
Chr_12	17607517	17612555	MgIM767.12G089900
Chr_12	17613389	17614073	MgIM767.12G090000
Chr_12	17649215	17649988	MgIM767.12G090100
Chr_12	17651464	17655477	MgIM767.12G090200
Chr_12	17666391	17669792	MgIM767.12G090300
Chr_12	17671044	17673752	MgIM767.12G090400
Chr_12	17673809	17676330	MgIM767.12G090500
Chr_12	17678060	17682548	MgIM767.12G090600
Chr_12	17682908	17691275	MgIM767.12G090700
Chr_12	17698090	17698588	MgIM767.12G090800
Chr_12	17699991	17700673	MgIM767.12G090900
Chr_12	17703050	17703676	MgIM767.12G091000
Chr_12	17705038	17710240	MgIM767.12G091100
Chr_12	17714362	17715213	MgIM767.12G091200
Chr_12	17719609	17721809	MgIM767.12G091300
Chr_12	17725019	17728627	MgIM767.12G091400
Chr_12	17734357	17738077	MgIM767.12G091500
Chr_12	17738192	17741082	MgIM767.12G091600
Chr_12	17741711	17747217	MgIM767.12G091700
Chr_12	17748917	17750289	MgIM767.12G091800
Chr_12	17750866	17754744	MgIM767.12G091900
Chr_12	17760308	17762965	MgIM767.12G092000
Chr_12	17763814	17767059	MgIM767.12G092100
Chr_12	17768812	17770179	MgIM767.12G092200
Chr_12	17785521	17788946	MgIM767.12G092300
Chr_12	17792382	17792735	MgIM767.12G092400
Chr_12	17802586	17806378	MgIM767.12G092500
Chr_12	17811976	17818085	MgIM767.12G092600
Chr_12	17824402	17827761	MgIM767.12G092700
Chr_12	17836433	17837545	MgIM767.12G092800
Chr_12	17841022	17842660	MgIM767.12G092900
Chr_12	17846306	17853230	MgIM767.12G093000
Chr_12	17854235	17857247	MgIM767.12G093100
Chr_12	17856575	17860468	MgIM767.12G093200
Chr_12	17866634	17872939	MgIM767.12G093300
Chr_12	17873065	17875611	MgIM767.12G093400
Chr_12	17875950	17884006	MgIM767.12G093500
Chr_12	17886270	17888487	MgIM767.12G093600
Chr_12	17888514	17890231	MgIM767.12G093700
Chr_12	17893128	17897189	MgIM767.12G093800
Chr_12	17896577	17899424	MgIM767.12G093900
Chr_12	17900145	17904638	MgIM767.12G094000
Chr_12	17912044	17915624	MgIM767.12G094100
Chr_12	17921985	17924593	MgIM767.12G094200
Chr_12	17926453	17929493	MgIM767.12G094300
Chr_12	17931501	17934832	MgIM767.12G094400
Chr_12	17936279	17940137	MgIM767.12G094500
Chr_12	17939843	17941943	MgIM767.12G094600
Chr_12	17942448	17947435	MgIM767.12G094700
Chr_12	17949014	17951287	MgIM767.12G094800
Chr_12	17952057	17955665	MgIM767.12G094900
Chr_12	17955560	17958822	MgIM767.12G095000
Chr_12	17959764	17963210	MgIM767.12G095100
Chr_12	17965022	17967387	MgIM767.12G095200
Chr_12	17969278	17975133	MgIM767.12G095300
Chr_12	17972992	17975704	MgIM767.12G095400
Chr_12	17976232	17978215	MgIM767.12G095500
Chr_12	17978378	17981115	MgIM767.12G095600
Chr_12	17981948	17987635	MgIM767.12G095700
Chr_12	18008293	18010177	MgIM767.12G095800
Chr_12	18011313	18014258	MgIM767.12G095900
Chr_12	18016817	18020855	MgIM767.12G096000
Chr_12	18023496	18026209	MgIM767.12G096100
Chr_12	18029749	18033089	MgIM767.12G096200
Chr_12	18035263	18037395	MgIM767.12G096300
Chr_12	18040959	18046148	MgIM767.12G096400
Chr_12	18047303	18049643	MgIM767.12G096500
Chr_12	18049519	18052370	MgIM767.12G096600
Chr_12	18055451	18056397	MgIM767.12G096700
Chr_12	18062259	18065607	MgIM767.12G096800
Chr_12	18065562	18067160	MgIM767.12G096900
Chr_12	18068146	18070952	MgIM767.12G097000
Chr_12	18071341	18073244	MgIM767.12G097100
Chr_12	18072799	18075189	MgIM767.12G097200
Chr_12	18075624	18077909	MgIM767.12G097300
Chr_12	18081579	18082259	MgIM767.12G097400
Chr_12	18082805	18083972	MgIM767.12G097500
Chr_12	18084576	18085675	MgIM767.12G097600
Chr_12	18087560	18089937	MgIM767.12G097700
Chr_12	18090863	18093356	MgIM767.12G097800
Chr_12	18119686	18121681	MgIM767.12G097900
Chr_12	18122274	18128445	MgIM767.12G098000
Chr_12	18130147	18132991	MgIM767.12G098100
Chr_12	18134646	18137336	MgIM767.12G098200
Chr_12	18137705	18139725	MgIM767.12G098300
Chr_12	18140340	18144212	MgIM767.12G098400
Chr_12	18150624	18154431	MgIM767.12G098500
Chr_12	18155258	18156950	MgIM767.12G098600
Chr_12	18157540	18161739	MgIM767.12G098700
Chr_12	18162334	18164643	MgIM767.12G098800
Chr_12	18165468	18172495	MgIM767.12G098900
Chr_12	18173062	18177341	MgIM767.12G099000
Chr_12	18179170	18182112	MgIM767.12G099100
Chr_12	18182087	18185319	MgIM767.12G099200
Chr_12	18190366	18194568	MgIM767.12G099300
Chr_12	18193549	18195597	MgIM767.12G099400
Chr_12	18199012	18200303	MgIM767.12G099500
Chr_12	18202547	18203565	MgIM767.12G099600
Chr_12	18204378	18205735	MgIM767.12G099700
Chr_12	18206626	18209299	MgIM767.12G099800
Chr_12	18219617	18223404	MgIM767.12G099900
Chr_12	18225850	18227016	MgIM767.12G100000
Chr_12	18226894	18228720	MgIM767.12G100100
Chr_12	18229653	18236338	MgIM767.12G100200
Chr_12	18238604	18241350	MgIM767.12G100300
Chr_12	18241866	18243891	MgIM767.12G100400
Chr_12	18244204	18246383	MgIM767.12G100500
Chr_12	18246537	18249249	MgIM767.12G100600
Chr_12	18251029	18254102	MgIM767.12G100700
Chr_12	18254557	18259179	MgIM767.12G100800
Chr_12	18259794	18263462	MgIM767.12G100900
Chr_12	18263475	18266201	MgIM767.12G101000
Chr_12	18271262	18275941	MgIM767.12G101100
Chr_12	18278252	18282614	MgIM767.12G101200
Chr_12	18283435	18283984	MgIM767.12G101300
Chr_12	18284919	18285868	MgIM767.12G101400
Chr_12	18287680	18293023	MgIM767.12G101500
Chr_12	18293726	18296114	MgIM767.12G101600
Chr_12	18297457	18298584	MgIM767.12G101700
Chr_12	18299218	18300882	MgIM767.12G101800
Chr_12	18302993	18305648	MgIM767.12G101900
Chr_12	18310396	18312165	MgIM767.12G102000
Chr_12	18312813	18314320	MgIM767.12G102100
Chr_12	18345445	18347669	MgIM767.12G102200
Chr_12	18374075	18376709	MgIM767.12G102300
Chr_12	18446950	18449094	MgIM767.12G102400
Chr_12	18507266	18515263	MgIM767.12G102500
Chr_12	18516109	18517940	MgIM767.12G102600
Chr_12	18520443	18521745	MgIM767.12G102700
Chr_12	18523212	18526072	MgIM767.12G102800
Chr_12	18526073	18526884	MgIM767.12G102900
Chr_12	18527418	18531425	MgIM767.12G103000
Chr_12	18531601	18533875	MgIM767.12G103100
Chr_12	18534557	18538037	MgIM767.12G103200
Chr_12	18549784	18551517	MgIM767.12G103300
Chr_12	18554194	18555352	MgIM767.12G103400
Chr_12	18558555	18560184	MgIM767.12G103500
Chr_12	18562153	18563567	MgIM767.12G103600
Chr_12	18569805	18571830	MgIM767.12G103700
Chr_12	18572339	18573481	MgIM767.12G103800
Chr_12	18574850	18576277	MgIM767.12G103900
Chr_12	18576538	18577608	MgIM767.12G104000
Chr_12	18577542	18580365	MgIM767.12G104100
Chr_12	18581646	18586044	MgIM767.12G104200
Chr_12	18589804	18597280	MgIM767.12G104300
Chr_12	18598073	18599383	MgIM767.12G104400
Chr_12	18604288	18605568	MgIM767.12G104500
Chr_12	18609334	18612317	MgIM767.12G104600
Chr_12	18616669	18619130	MgIM767.12G104700
Chr_12	18619755	18623874	MgIM767.12G104800
Chr_12	18626879	18630158	MgIM767.12G104900
Chr_12	18632260	18633132	MgIM767.12G105000
Chr_12	18636214	18637413	MgIM767.12G105100
Chr_12	18640325	18642574	MgIM767.12G105200
Chr_12	18642860	18644610	MgIM767.12G105300
Chr_12	18645469	18646384	MgIM767.12G105400
Chr_12	18646840	18650345	MgIM767.12G105500
Chr_12	18651279	18655317	MgIM767.12G105600
Chr_12	18655369	18659661	MgIM767.12G105700
Chr_12	18661423	18666046	MgIM767.12G105800
Chr_12	18670119	18671927	MgIM767.12G105900
Chr_12	18672431	18674851	MgIM767.12G106000
Chr_12	18676035	18678002	MgIM767.12G106100
Chr_12	18684271	18685075	MgIM767.12G106200
Chr_12	18686872	18687885	MgIM767.12G106300
Chr_12	18688672	18691911	MgIM767.12G106400
Chr_12	18695372	18697377	MgIM767.12G106500
Chr_12	18701664	18702914	MgIM767.12G106600
Chr_12	18703651	18708804	MgIM767.12G106700
Chr_12	18708368	18710070	MgIM767.12G106800
Chr_12	18710245	18712047	MgIM767.12G106900
Chr_12	18718926	18720632	MgIM767.12G107000
Chr_12	18726290	18729758	MgIM767.12G107100
Chr_12	18734955	18737757	MgIM767.12G107200
Chr_12	18741835	18743331	MgIM767.12G107300
Chr_12	18746845	18749827	MgIM767.12G107400
Chr_12	18749799	18755411	MgIM767.12G107500
Chr_12	18757713	18759743	MgIM767.12G107600
Chr_12	18761828	18762761	MgIM767.12G107700
Chr_12	18773494	18777817	MgIM767.12G107800
Chr_12	18778433	18781796	MgIM767.12G107900
Chr_12	18785644	18788823	MgIM767.12G108000
Chr_12	18794858	18799056	MgIM767.12G108100
Chr_12	18799694	18802375	MgIM767.12G108200
Chr_12	18802708	18805409	MgIM767.12G108300
Chr_12	18805776	18808283	MgIM767.12G108400
Chr_12	18808329	18808896	MgIM767.12G108500
Chr_12	18810554	18815182	MgIM767.12G108600
Chr_12	18822284	18827628	MgIM767.12G108700
Chr_12	18828128	18831036	MgIM767.12G108800
Chr_12	18830865	18833050	MgIM767.12G108900
Chr_12	18835514	18839738	MgIM767.12G109000
Chr_12	18839897	18842458	MgIM767.12G109100
Chr_12	18842216	18845442	MgIM767.12G109200
Chr_12	18848469	18854124	MgIM767.12G109300
Chr_12	18854767	18859628	MgIM767.12G109400
Chr_12	18860243	18863552	MgIM767.12G109500
Chr_12	18863316	18867837	MgIM767.12G109600
Chr_12	18869023	18872042	MgIM767.12G109700
Chr_12	18872247	18875116	MgIM767.12G109800
Chr_12	18874141	18878705	MgIM767.12G109900
Chr_12	18879013	18885649	MgIM767.12G110000
Chr_12	18887214	18890062	MgIM767.12G110100
Chr_12	18890682	18893983	MgIM767.12G110200
Chr_12	18897644	18899244	MgIM767.12G110300
Chr_12	18912518	18912917	MgIM767.12G110400
Chr_12	18914908	18915470	MgIM767.12G110500
Chr_12	18915925	18917919	MgIM767.12G110600
Chr_12	18925326	18928269	MgIM767.12G110700
Chr_12	18927698	18930836	MgIM767.12G110800
Chr_12	18932498	18933681	MgIM767.12G110900
Chr_12	18937180	18940431	MgIM767.12G111000
Chr_12	18958729	18964816	MgIM767.12G111100
Chr_12	18964856	18970648	MgIM767.12G111200
Chr_12	18971870	18972624	MgIM767.12G111300
Chr_12	18972605	18974995	MgIM767.12G111400
Chr_12	18986712	18992278	MgIM767.12G111500
Chr_12	18988696	18990633	MgIM767.12G111600
Chr_12	18992305	18994928	MgIM767.12G111700
Chr_12	18995284	18998523	MgIM767.12G111800
Chr_12	19013113	19014199	MgIM767.12G111900
Chr_12	19020830	19024514	MgIM767.12G112000
Chr_12	19024544	19028829	MgIM767.12G112100
Chr_12	19029220	19034089	MgIM767.12G112200
Chr_12	19036055	19039127	MgIM767.12G112300
Chr_12	19039274	19043957	MgIM767.12G112400
Chr_12	19043356	19047163	MgIM767.12G112500
Chr_12	19053628	19057114	MgIM767.12G112600
Chr_12	19057050	19058143	MgIM767.12G112700
Chr_12	19058902	19063654	MgIM767.12G112800
Chr_12	19063397	19065521	MgIM767.12G112900
Chr_12	19066430	19068594	MgIM767.12G113000
Chr_12	19072726	19075248	MgIM767.12G113100
Chr_12	19076608	19079306	MgIM767.12G113200
Chr_12	19079218	19081439	MgIM767.12G113300
Chr_12	19082164	19085963	MgIM767.12G113400
Chr_12	19087923	19090203	MgIM767.12G113500
Chr_12	19098206	19110181	MgIM767.12G113600
Chr_12	19114163	19121982	MgIM767.12G113700
Chr_12	19122033	19127079	MgIM767.12G113800
Chr_12	19127454	19130665	MgIM767.12G113900
Chr_12	19130780	19132182	MgIM767.12G114000
Chr_12	19132115	19132953	MgIM767.12G114100
Chr_12	19134739	19138554	MgIM767.12G114200
Chr_12	19138885	19142047	MgIM767.12G114300
Chr_12	19146229	19147888	MgIM767.12G114400
Chr_12	19150436	19153178	MgIM767.12G114500
Chr_12	19153764	19157528	MgIM767.12G114600
Chr_12	19156121	19158720	MgIM767.12G114700
Chr_12	19162443	19162962	MgIM767.12G114800
Chr_12	19165805	19167175	MgIM767.12G114900
Chr_12	19172473	19174002	MgIM767.12G115000
Chr_12	19174678	19175940	MgIM767.12G115100
Chr_12	19180649	19185176	MgIM767.12G115200
Chr_12	19189656	19190763	MgIM767.12G115300
Chr_12	19192289	19196387	MgIM767.12G115400
Chr_12	19196352	19197765	MgIM767.12G115500
Chr_12	19199465	19199978	MgIM767.12G115600
Chr_12	19219131	19224265	MgIM767.12G115700
Chr_12	19224828	19225461	MgIM767.12G115800
Chr_12	19226845	19229530	MgIM767.12G115900
Chr_12	19228616	19231715	MgIM767.12G116000
Chr_12	19232371	19236516	MgIM767.12G116100
Chr_12	19236708	19238006	MgIM767.12G116200
Chr_12	19237923	19240340	MgIM767.12G116300
Chr_12	19240192	19243699	MgIM767.12G116400
Chr_12	19244294	19248586	MgIM767.12G116500
Chr_12	19248722	19250914	MgIM767.12G116600
Chr_12	19255560	19258904	MgIM767.12G116700
Chr_12	19274674	19277097	MgIM767.12G116800
Chr_12	19278664	19280550	MgIM767.12G116900
Chr_12	19280551	19283043	MgIM767.12G117000
Chr_12	19284463	19285901	MgIM767.12G117100
Chr_12	19287574	19289869	MgIM767.12G117200
Chr_12	19300984	19303188	MgIM767.12G117300
Chr_12	19303511	19305643	MgIM767.12G117400
Chr_12	19306009	19308177	MgIM767.12G117500
Chr_12	19308051	19318117	MgIM767.12G117600
Chr_12	19323302	19326526	MgIM767.12G117700
Chr_12	19327099	19330048	MgIM767.12G117800
Chr_12	19331672	19340111	MgIM767.12G117900
Chr_12	19349427	19349780	MgIM767.12G118000
Chr_12	19352834	19356691	MgIM767.12G118100
Chr_12	19359440	19363556	MgIM767.12G118200
Chr_12	19364375	19367823	MgIM767.12G118300
Chr_12	19369284	19372908	MgIM767.12G118400
Chr_12	19376783	19379537	MgIM767.12G118500
Chr_12	19379572	19381313	MgIM767.12G118600
Chr_12	19381722	19385131	MgIM767.12G118700
Chr_12	19396070	19398451	MgIM767.12G118800
Chr_12	19400718	19403273	MgIM767.12G118900
Chr_12	19405826	19415768	MgIM767.12G119000
Chr_12	19415849	19421660	MgIM767.12G119100
Chr_12	19422893	19433287	MgIM767.12G119200
Chr_12	19434337	19439378	MgIM767.12G119300
Chr_12	19440068	19440523	MgIM767.12G119400
Chr_12	19441331	19444494	MgIM767.12G119500
Chr_12	19444635	19448600	MgIM767.12G119600
Chr_12	19449841	19450903	MgIM767.12G119700
Chr_12	19451427	19453996	MgIM767.12G119800
Chr_12	19455252	19463169	MgIM767.12G119900
Chr_12	19464211	19467225	MgIM767.12G120000
Chr_12	19476087	19480503	MgIM767.12G120100
Chr_12	19480282	19482403	MgIM767.12G120200
Chr_12	19482550	19484862	MgIM767.12G120300
Chr_12	19485209	19486431	MgIM767.12G120400
Chr_12	19491447	19493003	MgIM767.12G120500
Chr_12	19495250	19496190	MgIM767.12G120600
Chr_12	19499280	19501663	MgIM767.12G120700
Chr_12	19507343	19508537	MgIM767.12G120800
Chr_12	19510411	19515189	MgIM767.12G120900
Chr_12	19516119	19518741	MgIM767.12G121000
Chr_12	19521435	19524549	MgIM767.12G121100
Chr_12	19525773	19528853	MgIM767.12G121200
Chr_12	19533240	19534193	MgIM767.12G121300
Chr_12	19535050	19537121	MgIM767.12G121400
Chr_12	19537122	19540270	MgIM767.12G121500
Chr_12	19543581	19545283	MgIM767.12G121600
Chr_12	19548038	19550963	MgIM767.12G121700
Chr_12	19550940	19553855	MgIM767.12G121800
Chr_12	19555602	19559445	MgIM767.12G121900
Chr_12	19561238	19562673	MgIM767.12G122000
Chr_12	19564829	19569299	MgIM767.12G122100
Chr_12	19571113	19574091	MgIM767.12G122200
Chr_12	19574170	19574645	MgIM767.12G122300
Chr_12	19583211	19588425	MgIM767.12G122400
Chr_12	19587272	19591085	MgIM767.12G122500
Chr_12	19594335	19597047	MgIM767.12G122600
Chr_12	19599861	19600757	MgIM767.12G122700
Chr_12	19601764	19602731	MgIM767.12G122800
Chr_12	19603983	19605580	MgIM767.12G122900
Chr_12	19610927	19612527	MgIM767.12G123000
Chr_12	19617177	19620113	MgIM767.12G123100
Chr_12	19622264	19634468	MgIM767.12G123200
Chr_12	19639366	19642475	MgIM767.12G123300
Chr_12	19646546	19648709	MgIM767.12G123400
Chr_12	19649287	19652589	MgIM767.12G123500
Chr_12	19654097	19656924	MgIM767.12G123600
Chr_12	19658867	19659754	MgIM767.12G123700
Chr_12	19660276	19664536	MgIM767.12G123800
Chr_12	19664922	19669902	MgIM767.12G123900
Chr_12	19670028	19671704	MgIM767.12G124000
Chr_12	19671803	19673913	MgIM767.12G124100
Chr_12	19678689	19681422	MgIM767.12G124200
Chr_12	19681822	19684047	MgIM767.12G124300
Chr_12	19687629	19693317	MgIM767.12G124400
Chr_12	19692934	19697181	MgIM767.12G124500
Chr_12	19699950	19701573	MgIM767.12G124600
Chr_12	19707790	19713466	MgIM767.12G124700
Chr_12	19717437	19719312	MgIM767.12G124800
Chr_12	19722670	19729149	MgIM767.12G124900
Chr_12	19729985	19731552	MgIM767.12G125000
Chr_12	19732152	19734413	MgIM767.12G125100
Chr_12	19734800	19740991	MgIM767.12G125200
Chr_12	19743189	19748173	MgIM767.12G125300
Chr_12	19750763	19754267	MgIM767.12G125400
Chr_12	19755258	19759691	MgIM767.12G125500
Chr_12	19760327	19762708	MgIM767.12G125600
Chr_12	19763042	19766259	MgIM767.12G125700
Chr_12	19768684	19774211	MgIM767.12G125800
Chr_12	19774627	19777896	MgIM767.12G125900
Chr_12	19779116	19782025	MgIM767.12G126000
Chr_12	19788655	19789815	MgIM767.12G126100
Chr_12	19790394	19797473	MgIM767.12G126200
Chr_12	19794576	19795725	MgIM767.12G126300
Chr_12	19796304	19797486	MgIM767.12G126400
Chr_12	19799862	19801702	MgIM767.12G126500
Chr_12	19801433	19805876	MgIM767.12G126600
Chr_12	19806600	19812560	MgIM767.12G126700
Chr_12	19812634	19818377	MgIM767.12G126800
Chr_12	19818368	19820066	MgIM767.12G126900
Chr_12	19819380	19822756	MgIM767.12G127000
Chr_12	19823707	19827851	MgIM767.12G127100
Chr_12	19828269	19830966	MgIM767.12G127200
Chr_12	19831396	19835700	MgIM767.12G127300
Chr_12	19837234	19840520	MgIM767.12G127400
Chr_12	19840498	19841915	MgIM767.12G127500
Chr_12	19842583	19844668	MgIM767.12G127600
Chr_12	19845380	19848076	MgIM767.12G127700
Chr_12	19855290	19859428	MgIM767.12G127800
Chr_12	19859942	19863260	MgIM767.12G127900
Chr_12	19866804	19871542	MgIM767.12G128000
Chr_12	19872403	19877594	MgIM767.12G128100
Chr_12	19881592	19883484	MgIM767.12G128200
Chr_12	19886408	19891371	MgIM767.12G128300
Chr_12	19891927	19895751	MgIM767.12G128400
Chr_12	19895425	19898145	MgIM767.12G128500
Chr_12	19898935	19900877	MgIM767.12G128600
Chr_12	19901758	19902988	MgIM767.12G128700
Chr_12	19905167	19907890	MgIM767.12G128800
Chr_12	19911388	19913896	MgIM767.12G128900
Chr_12	19913827	19916280	MgIM767.12G129000
Chr_12	19916517	19919731	MgIM767.12G129100
Chr_12	19920210	19922146	MgIM767.12G129200
Chr_12	19927617	19940970	MgIM767.12G129300
Chr_12	19943434	19946219	MgIM767.12G129400
Chr_12	19948596	19953152	MgIM767.12G129500
Chr_12	19953153	19954714	MgIM767.12G129600
Chr_12	19955022	19958394	MgIM767.12G129700
Chr_12	19959829	19964497	MgIM767.12G129800
Chr_12	19965043	19969522	MgIM767.12G129900
Chr_12	19969945	19973777	MgIM767.12G130000
Chr_12	19974524	19975817	MgIM767.12G130100
Chr_12	19978306	19978876	MgIM767.12G130200
Chr_12	19979197	19980811	MgIM767.12G130300
Chr_12	19981244	19983951	MgIM767.12G130400
Chr_12	19986710	19988674	MgIM767.12G130500
Chr_12	19988760	19989918	MgIM767.12G130600
Chr_12	19991486	19993153	MgIM767.12G130700
Chr_12	19993066	19995421	MgIM767.12G130800
Chr_12	19996354	20005791	MgIM767.12G130900
Chr_12	20006389	20008101	MgIM767.12G131000
Chr_12	20012155	20013460	MgIM767.12G131100
Chr_12	20015116	20017084	MgIM767.12G131200
Chr_12	20017375	20021801	MgIM767.12G131300
Chr_12	20021710	20024649	MgIM767.12G131400
Chr_12	20030511	20034915	MgIM767.12G131500
Chr_12	20034957	20036909	MgIM767.12G131600
Chr_12	20037400	20039271	MgIM767.12G131700
Chr_12	20039897	20044590	MgIM767.12G131800
Chr_12	20048834	20052049	MgIM767.12G131900
Chr_12	20056924	20059439	MgIM767.12G132000
Chr_12	20061721	20064448	MgIM767.12G132100
Chr_12	20066967	20070170	MgIM767.12G132200
Chr_12	20070215	20082858	MgIM767.12G132300
Chr_12	20084732	20087312	MgIM767.12G132400
Chr_12	20088229	20089034	MgIM767.12G132500
Chr_12	20089133	20092683	MgIM767.12G132600
Chr_12	20094228	20099485	MgIM767.12G132700
Chr_12	20099640	20103566	MgIM767.12G132800
Chr_12	20104700	20108536	MgIM767.12G132900
Chr_12	20107623	20110542	MgIM767.12G133000
Chr_12	20113053	20114050	MgIM767.12G133100
Chr_12	20114190	20115599	MgIM767.12G133200
Chr_12	20115995	20119422	MgIM767.12G133300
Chr_12	20120477	20123540	MgIM767.12G133400
Chr_12	20130614	20132175	MgIM767.12G133500
Chr_12	20158428	20161990	MgIM767.12G133600
Chr_12	20162508	20164237	MgIM767.12G133700
Chr_12	20165792	20168750	MgIM767.12G133800
Chr_12	20172659	20173847	MgIM767.12G133900
Chr_12	20176417	20178212	MgIM767.12G134000
Chr_12	20178022	20183737	MgIM767.12G134100
Chr_12	20202191	20205233	MgIM767.12G134200
Chr_12	20207168	20212599	MgIM767.12G134300
Chr_12	20212635	20213715	MgIM767.12G134400
Chr_12	20214037	20214608	MgIM767.12G134500
Chr_12	20215075	20220639	MgIM767.12G134600
Chr_12	20223975	20226609	MgIM767.12G134700
Chr_12	20234454	20235234	MgIM767.12G134800
Chr_12	20239263	20244765	MgIM767.12G134900
Chr_12	20244814	20247490	MgIM767.12G135000
Chr_12	20248126	20249924	MgIM767.12G135100
Chr_12	20241579	20261457	MgIM767.12G135200
Chr_12	20261439	20264323	MgIM767.12G135300
Chr_12	20265223	20267376	MgIM767.12G135400
Chr_12	20273006	20275817	MgIM767.12G135500
Chr_12	20281614	20285234	MgIM767.12G135600
Chr_12	20289137	20291956	MgIM767.12G135700
Chr_12	20293837	20296820	MgIM767.12G135800
Chr_12	20296344	20298929	MgIM767.12G135900
Chr_12	20299833	20301407	MgIM767.12G136000
Chr_12	20305930	20306689	MgIM767.12G136100
Chr_12	20308221	20312071	MgIM767.12G136200
Chr_12	20311985	20314802	MgIM767.12G136300
Chr_12	20316546	20320000	MgIM767.12G136400
Chr_12	20320017	20323436	MgIM767.12G136500
Chr_12	20324177	20325462	MgIM767.12G136600
Chr_12	20326443	20337368	MgIM767.12G136700
Chr_12	20337557	20339846	MgIM767.12G136800
Chr_12	20341348	20341829	MgIM767.12G136900
Chr_12	20344101	20344812	MgIM767.12G137000
Chr_12	20352985	20361666	MgIM767.12G137100
Chr_12	20362105	20364056	MgIM767.12G137200
Chr_12	20364406	20365617	MgIM767.12G137300
Chr_12	20366105	20366938	MgIM767.12G137400
Chr_12	20367247	20372324	MgIM767.12G137500
Chr_12	20374238	20377272	MgIM767.12G137600
Chr_12	20377862	20379950	MgIM767.12G137700
Chr_12	20380138	20383199	MgIM767.12G137800
Chr_12	20382452	20384955	MgIM767.12G137900
Chr_12	20385430	20388280	MgIM767.12G138000
Chr_12	20391938	20396101	MgIM767.12G138100
Chr_12	20397464	20397967	MgIM767.12G138200
Chr_12	20401006	20409380	MgIM767.12G138300
Chr_12	20409582	20411397	MgIM767.12G138400
Chr_12	20410982	20415821	MgIM767.12G138500
Chr_12	20420599	20422841	MgIM767.12G138600
